,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
3492,00-0032795_2017,2.0,00-0032795,cody core,371.p.29433,WR,2017,00-0032795_2017,0,0.0,CIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,4,0,0,0,0,132,0,0,-3.23808667,0,0.0,0.008196721,0.031662269,0.03445867,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marvin lewis,ken zampese,paul guenther,2
3493,00-0032795_2018,3.0,00-0032795,cody core,380.p.29433,WR,2018,00-0032795_2018,11,37.0,CIN,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,13,28,160,1,0,0,367,36,7,2.1869792346226498,1,0.4359673024523161,0.052930057,0.084193622,0.1383306207394821,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marvin lewis,bill lazor,teryl austin,2
3494,00-0032795_2019,3.0,00-0032795,cody core,390.p.29433,WR,2019,00-0032795_2019,5,5.8,NYG,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,3,5,28,0,0,0,32,3,2,0.9164393155369908,0,0.875,0.008503401,0.006545306,0.017336816,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pat shurmur,mike shula,james bettcher,3
3495,00-0032801_2016,99.0,00-0032801,daniel braverman,359.p.29464,WR,2016,00-0032801_2016,9,0.0,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,22,0,0,-5.790522518,0,0.0,0.003636364,0.004269358,0.008443096,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john fox,dowell loggains,vic fangio,3
3499,00-0032839_2017,99.0,00-0032839,hunter sharp,371.p.29682,WR,2017,00-0032839_2017,6,16.4,NYG,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,5,9,54,1,0,0,76,23,2,-0.088334663,0,0.7105263157894737,0.016333938,0.016003369,0.035703266,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ben mcadoo,mike sullivan,steve spagnuolo,2
3500,00-0032841_2016,99.0,00-0032841,paul turner,359.p.29686,WR,2016,00-0032841_2016,4,21.6,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,9,14,126,0,0,0,140,52,6,4.717052493127994,0,0.9,0.023178808,0.030755712,0.05629721,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,frank reich,jim schwartz,2
3508,00-0032881_2016,3.0,00-0032881,tommylee lewis,359.p.29854,WR,2016,00-0032881_2016,8,15.7,NO,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,3,11,0,0,0,1,-0.504113073,0,7,11,76,0,0,0,76,20,4,-0.681329149,0,1.0,0.016566265,0.015777455,0.035893616,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,3
3509,00-0032881_2017,2.0,00-0032881,tommylee lewis,371.p.29854,WR,2017,00-0032881_2017,0,27.0,NO,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,14,0,0,0,0,0.3128211696166545,0,10,15,116,1,0,0,152,52,4,1.6728037624549297,0,0.7631578947368421,0.028355388,0.044483465,0.073671507,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,3
3510,00-0032881_2018,99.0,00-0032881,tommylee lewis,380.p.29854,WR,2018,00-0032881_2018,11,14.0,NO,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,10,0,1,1,0,-4.316564876,0,3,3,60,1,0,0,59,1,3,5.036624509841204,0,1.0169491525423728,0.005870841,0.01565402,0.019764076,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,2
3511,00-0032881_2020,99.0,00-0032881,tommylee lewis,399.p.29854,WR,2020,00-0032881_2020,7,2.9,NO,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,14,0,0,0,1,-0.129766456,0,1,3,5,0,0,0,38,0,0,-1.682479933,0,0.131578947,0.005905512,0.011674347,0.017030311,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,99
3512,00-0032881_2021,99.0,00-0032881,tommylee lewis,406.p.29854,WR,2021,00-0032881_2021,14,1.7,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,2,7,0,0,0,6,11,1,0.2535305514466017,0,1.1666666666666667,0.003338898,0.001341982,0.005947734,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,miami dolphins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian flores,eric studesville,josh boyer,99
3515,00-0032926_2017,99.0,00-0032926,k.j. brent,371.p.29953,WR,2017,00-0032926_2017,11,0.0,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,13,0,0,-1.767741655,0,0.0,0.002118644,0.00353453,0.005652137,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,indianapolis colts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chuck pagano,rob chudzinski,ted monachino,3
3516,00-0032935_2016,3.0,00-0032935,johnny holton,359.p.29958,WR,2016,00-0032935_2016,8,7.7,LV,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,6,43,0,1,1,2,-4.247224584,0,2,3,34,0,0,0,35,14,2,2.665521098766476,0,0.9714285714285714,0.005093379,0.007618633,0.012973111,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,las vegas raiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jack del rio,bill musgrave,ken norton,3
3517,00-0032935_2017,3.0,00-0032935,johnny holton,371.p.29958,WR,2017,00-0032935_2017,8,44.8,LV,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,9,18,218,3,2,2,413,40,5,1.621481465175748,0,0.5278450363196125,0.032608696,0.088721805,0.1110183066361556,0,7,65,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,las vegas raiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jack del rio,todd downing,john pagano,3
3518,00-0032935_2018,99.0,00-0032935,johnny holton,380.p.29958,WR,2018,00-0032935_2018,9,0.0,LV,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,45,0,0,-0.744821694,0,0.0,0.001886792,0.011889036,0.011152514,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,las vegas raiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jon gruden,greg olson,paul guenther,99
3519,00-0032935_2019,99.0,00-0032935,johnny holton,390.p.29958,WR,2019,00-0032935_2019,11,6.0,PIT,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,9,0,0,0,1,0.7622127544600517,0,3,15,21,0,0,0,381,10,1,-16.19000493,0,0.05511811,0.030927835,0.094634873,0.1126361639036981,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,randy fichtner,keith butler,2
3520,00-0032937_2017,99.0,00-0032937,max mccaffrey,371.p.29961,WR,2017,00-0032937_2017,11,1.4,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,4,0,0,0,-1,5,0,-0.186808686,0,0.0,0.001934236,-0.000243962,0.002730581,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug marrone,nathaniel hackett,todd wash,3
3526,00-0032945_2019,99.0,00-0032945,duke williams,390.p.29973,WR,2019,00-0032945_2019,6,35.6,BUF,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,12,19,166,1,0,0,210,50,8,4.899763711437117,0,0.7904761904761904,0.039175258,0.044814341,0.090132925,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,brian daboll,leslie frazier,2
3536,00-0032951_2016,2.0,00-0032951,laquon treadwell,359.p.29257,WR,2016,00-0032951_2016,10,2.5,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,3,15,0,0,0,59,0,1,-0.472455899,0,0.2542372881355932,0.005128205,0.015229737,0.018353123,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,3
3537,00-0032951_2017,2.0,00-0032951,laquon treadwell,371.p.29257,WR,2017,00-0032951_2017,11,40.0,MIN,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,20,35,200,0,1,0,416,58,12,-8.252692556,0,0.4807692307692308,0.067178503,0.1038442336495257,0.173458718,0,4,40,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,pat shurmur,george edwards,2
3538,00-0032951_2018,2.0,00-0032951,laquon treadwell,380.p.29257,WR,2018,00-0032951_2018,9,71.2,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,35,53,302,1,0,0,320,120,16,-11.56456389,0,0.94375,0.089527027,0.072793449,0.1852459545532793,0,1,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,john defilippo,george edwards,2
3539,00-0032951_2019,99.0,00-0032951,laquon treadwell,390.p.29257,WR,2019,00-0032951_2019,6,33.4,MIN,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,9,16,184,1,0,0,190,57,8,11.68813105440138,0,0.968421053,0.036199095,0.053748232,0.091922405,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,kevin stefanski,george edwards,3
3540,00-0032951_2020,99.0,00-0032951,laquon treadwell,399.p.29257,WR,2020,00-0032951_2020,7,22.9,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,7,49,2,0,0,39,13,4,3.866599450383584,0,1.2564102564102564,0.011570248,0.007199557,0.022395062,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,raheem morris,dirk koetter,jeff ulbrich,2
3541,00-0032951_2021,99.0,00-0032951,laquon treadwell,406.p.29257,WR,2021,00-0032951_2021,14,82.4,JAX,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,33,51,434,1,0,0,613,122,22,23.13231425,0,0.7079934747145188,0.087478559,0.1286463798530955,0.2212703046621754,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,urban meyer,darrell bevell,joe cullen,1
3542,00-0032951_2022,99.0,00-0032951,laquon treadwell,414.p.29257,WR,2022,00-0032951_2022,14,10.2,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,10,42,0,0,0,52,11,3,-3.09943168,0,0.8076923076923077,0.018083183,0.012039824,0.035552651,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,seattle seahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pete carroll,shane waldron,clint hurtt,3
3543,00-0032951_2023,99.0,00-0032951,laquon treadwell,423.p.29257,WR,2023,00-0032951_2023,11,2.6,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,3,16,0,0,0,36,0,1,0.2030973852379247,0,0.4444444444444444,0.006302521,0.008804109,0.015616658,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john harbaugh,todd monken,mike macdonald,99
3544,00-0032959_2016,3.0,00-0032959,charone peake,359.p.29475,WR,2016,00-0032959_2016,11,43.6,NYJ,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,19,35,186,0,0,0,317,71,7,-1.014215171,0,0.5867507886435331,0.064102564,0.064667483,0.1414210840159432,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,chan gailey,kacy rodgers,2
3545,00-0032959_2017,3.0,00-0032959,charone peake,371.p.29475,WR,2017,00-0032959_2017,11,1.3,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,3,0,0,0,2,1,1,0.9011051466222852,0,1.5,0.002016129,0.000507485,0.003379433,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,john morton,kacy rodgers,99
3546,00-0032959_2018,3.0,00-0032959,charone peake,380.p.29475,WR,2018,00-0032959_2018,11,4.5,NYJ,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,2,3,25,0,0,0,32,4,2,-3.926922477,0,0.78125,0.005940594,0.006901014,0.013741601,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,jeremy bates,kacy rodgers,2
3547,00-0032964_2016,99.0,00-0032964,byron marshall,359.p.29680,WR,2016,00-0032964_2016,9,10.4,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,19,64,0,0,0,6,-2.599230893,0,3,5,10,0,0,0,2,13,1,-2.826626332,0,5.0,0.008278146,0.000439367,0.012724776,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,frank reich,jim schwartz,3
3550,00-0032966_2016,1.0,00-0032966,corey coleman,359.p.29249,WR,2016,00-0032966_2016,5,94.3,CLE,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,10,0,0,0,0,-0.042771811,0,33,73,413,3,0,0,1014,97,17,2.704832851537504,0,0.4072978303747535,0.1308243727598566,0.2089859851607584,0.3425267487523158,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hue jackson,hue jackson,ray horton,1
3551,00-0032966_2017,1.0,00-0032966,corey coleman,371.p.29249,WR,2017,00-0032966_2017,10,65.5,CLE,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,23,58,305,2,0,0,785,58,17,-10.24353213,0,0.3885350318471338,0.1024734982332155,0.1513107170393215,0.2596277492773484,0,3,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hue jackson,hue jackson,gregg williams,1
3552,00-0032966_2018,99.0,00-0032966,corey coleman,380.p.29249,WR,2018,00-0032966_2018,12,12.6,NYG,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,5,0,0,0,0,0.056829535,0,5,8,71,0,0,0,100,8,5,5.716740560426842,0,0.71,0.013937282,0.022867597,0.036913241,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pat shurmur,mike shula,james bettcher,2
